,AAPL,ABC,AMZN,ANTM,BA,BAC,CAH,COST,CVS,CVX,DWDP,F,GE,GM,GOOGL,HD,JPM,KR,MCK,MSFT,PCAR,PSX,T,UNH,UNP,VZ,WBA,WFC,WMT,XOM
2023-03-31 11:09:00-04:00,162.7899932861328,159.7949981689453,102.8499984741211,,212.2449951171875,28.43000030517578,75.11000061035156,495.9599914550781,74.56500244140625,162.75,,12.4350004196167,95.06999969482422,36.38059997558594,102.54000091552734,289.527587890625,129.69309997558594,49.42499923706055,359.0299987792969,283.9599914550781,72.5,99.45999908447266,19.12820053100586,473.0,200.25999450683594,38.81999969482422,34.564998626708984,37.53010177612305,147.3000030517578,109.37999725341797
2023-03-31 11:10:00-04:00,162.80999755859375,159.8000030517578,102.76249694824219,,212.0500030517578,28.43600082397461,75.16000366210938,496.239990234375,74.58499908447266,162.8699951171875,,12.4399995803833,95.12000274658203,36.380001068115234,102.45010375976562,289.6099853515625,129.69500732421875,49.459999084472656,359.17999267578125,283.8702087402344,72.53500366210938,99.52999877929688,19.13010025024414,473.2550048828125,200.4600067138672,38.849998474121094,34.55500030517578,37.52220153808594,147.36000061035156,109.47000122070312
2023-03-31 11:11:00-04:00,162.7949981689453,159.86000061035156,102.73500061035156,,212.11000061035156,28.44499969482422,75.16000366210938,496.4399108886719,74.58499908447266,162.97000122070312,,12.4350004196167,95.1050033569336,36.375,102.41999816894531,289.5199890136719,129.7899932861328,49.470001220703125,,283.81500244140625,72.58999633789062,99.55000305175781,19.149999618530273,473.7200012207031,200.47000122070312,38.86289978027344,34.54999923706055,37.54499816894531,147.36000061035156,109.5250015258789
2023-03-31 11:12:00-04:00,162.77569580078125,159.89999389648438,102.73500061035156,,212.0655975341797,28.440000534057617,75.16999816894531,496.5799865722656,74.58999633789062,162.9600067138672,,12.439900398254395,95.15270233154297,36.3650016784668,102.49810028076172,289.4700012207031,129.7899932861328,49.470001220703125,358.7900085449219,283.9100036621094,72.5999984741211,99.55000305175781,19.145000457763672,473.88629150390625,200.42999267578125,38.869998931884766,34.54249954223633,37.53499984741211,147.4199981689453,109.56999969482422
2023-03-31 11:13:00-04:00,162.74989318847656,159.77999877929688,102.7699966430664,,212.1501007080078,28.43000030517578,75.13999938964844,496.67999267578125,74.58000183105469,162.9199981689453,,12.444999694824219,95.15499877929688,36.364498138427734,102.5199966430664,289.2300109863281,129.77000427246094,49.45500183105469,358.6400146484375,283.79998779296875,72.6050033569336,99.55999755859375,19.136499404907227,473.92999267578125,200.4199981689453,38.859500885009766,34.54499816894531,37.5099983215332,147.39999389648438,109.48999786376953
2023-03-31 11:14:00-04:00,162.8300018310547,159.7899932861328,102.81990051269531,,212.29989624023438,28.431800842285156,75.1500015258789,496.489990234375,74.57499694824219,163.0,,12.444999694824219,95.21499633789062,36.375,102.52279663085938,289.239990234375,129.7949981689453,49.46849822998047,358.57000732421875,283.9732971191406,72.62999725341797,99.5999984741211,19.13990020751953,474.2699890136719,200.42999267578125,38.86000061035156,34.54499816894531,37.51499938964844,147.4149932861328,109.55999755859375
2023-03-31 11:15:00-04:00,162.7899932861328,159.7949981689453,102.79499816894531,,212.2050018310547,28.422300338745117,75.12000274658203,496.510009765625,74.57499694824219,162.9600067138672,,12.444999694824219,95.18000030517578,36.360599517822266,102.55500030517578,289.19000244140625,129.74000549316406,49.43000030517578,358.69500732421875,283.8800048828125,72.61499786376953,99.5999984741211,19.146799087524414,473.9599914550781,200.4199981689453,38.8650016784668,34.55500030517578,37.49340057373047,147.38999938964844,109.56999969482422
2023-03-31 11:16:00-04:00,162.72999572753906,159.80999755859375,102.75,,212.3000030517578,28.424999237060547,75.12999725341797,496.5098876953125,74.5250015258789,163.02650451660156,,12.460000038146973,95.22000122070312,36.38999938964844,102.58999633789062,289.19000244140625,129.7530059814453,49.43000030517578,,283.92999267578125,72.68000030517578,99.54000091552734,19.145000457763672,473.80999755859375,200.49000549316406,38.856998443603516,34.54499816894531,37.474998474121094,147.3800048828125,109.61000061035156
2023-03-31 11:17:00-04:00,162.75999450683594,159.71499633789062,102.81880187988281,,212.38999938964844,28.421600341796875,75.12999725341797,496.69989013671875,74.52999877929688,163.0200958251953,,12.454999923706055,95.2300033569336,36.38999938964844,102.61990356445312,289.4200134277344,129.77999877929688,49.4379997253418,358.54998779296875,284.0199890136719,72.69499969482422,99.54000091552734,19.139999389648438,473.9798889160156,200.5800018310547,38.8650016784668,34.55500030517578,37.48500061035156,147.3000030517578,109.60350036621094
2023-03-31 11:18:00-04:00,162.85499572753906,159.7100067138672,102.9749984741211,,212.63009643554688,28.44499969482422,75.13999938964844,496.65899658203125,74.53500366210938,163.0500030517578,,12.454999923706055,95.23500061035156,36.38999938964844,102.63500213623047,289.54998779296875,129.88499450683594,49.4379997253418,358.5400085449219,284.0199890136719,72.7300033569336,99.5790023803711,19.135000228881836,474.05999755859375,200.6199951171875,38.86909866333008,34.58000183105469,37.505001068115234,147.27000427246094,109.62999725341797
2023-03-31 11:19:00-04:00,162.77499389648438,159.7100067138672,102.87999725341797,,212.64999389648438,28.434999465942383,75.12999725341797,496.55999755859375,74.4800033569336,163.05740356445312,,12.454999923706055,95.2699966430664,36.38999938964844,102.66840362548828,289.29998779296875,129.8188934326172,49.41999816894531,358.3900146484375,284.1600036621094,72.71499633789062,99.58000183105469,19.1299991607666,473.80499267578125,200.6199951171875,38.86140060424805,34.560001373291016,37.4900016784668,147.22999572753906,109.60230255126953
2023-03-31 11:20:00-04:00,162.84500122070312,159.6199951171875,102.93000030517578,,212.74000549316406,28.450000762939453,75.11000061035156,496.3399963378906,74.5,163.10000610351562,,12.460000038146973,95.33499908447266,36.42499923706055,102.69000244140625,289.2699890136719,129.8699951171875,49.415000915527344,358.25,284.19000244140625,72.75,99.58000183105469,19.139999389648438,474.19000244140625,200.66000366210938,38.87009811401367,34.57500076293945,37.5,147.27999877929688,109.5999984741211
2023-03-31 11:21:00-04:00,162.8699951171875,,103.0199966430664,,212.9600067138672,28.459999084472656,75.18000030517578,496.44000244140625,74.52999877929688,163.2021942138672,,12.46500015258789,95.3499984741211,36.46500015258789,102.72000122070312,289.54010009765625,129.9499969482422,49.3849983215332,358.3900146484375,284.29998779296875,72.83000183105469,99.75,19.140100479125977,474.2099914550781,200.74000549316406,38.8849983215332,34.59000015258789,37.494998931884766,147.27999877929688,109.6500015258789
2023-03-31 11:22:00-04:00,162.94810485839844,159.72000122070312,103.02999877929688,,212.97999572753906,28.469999313354492,75.19000244140625,496.489990234375,74.57499694824219,163.1699981689453,,12.475000381469727,95.3550033569336,36.46009826660156,102.73500061035156,289.4800109863281,129.9600067138672,49.42499923706055,358.3699951171875,284.3500061035156,72.86000061035156,99.80000305175781,19.170000076293945,474.3999938964844,200.9199981689453,38.91999816894531,34.602901458740234,37.52000045776367,147.40499877929688,109.62999725341797
2023-03-31 11:23:00-04:00,162.91000366210938,159.6300048828125,103.0199966430664,,212.89999389648438,28.473899841308594,75.1500015258789,496.6700134277344,74.54499816894531,163.25999450683594,,12.475000381469727,95.37000274658203,36.46500015258789,102.74810028076172,289.5799865722656,129.91000366210938,49.42499923706055,358.1549987792969,284.44000244140625,72.8499984741211,99.81999969482422,19.15999984741211,474.32000732421875,200.8300018310547,38.900001525878906,34.61000061035156,37.51499938964844,147.40989685058594,109.66000366210938
2023-03-31 11:24:00-04:00,162.96499633789062,159.59500122070312,103.04000091552734,,213.02499389648438,28.485000610351562,75.18499755859375,496.6943054199219,74.54000091552734,163.22000122070312,,12.479999542236328,95.37999725341797,36.489601135253906,102.83000183105469,289.8059997558594,129.88999938964844,49.435001373291016,358.1650085449219,284.5799865722656,72.87999725341797,99.77999877929688,19.155000686645508,474.57501220703125,200.8300018310547,38.91379928588867,34.60499954223633,37.51499938964844,147.42999267578125,109.64430236816406
2023-03-31 11:25:00-04:00,163.00999450683594,159.6199951171875,103.01499938964844,,213.03500366210938,28.4950008392334,75.20999908447266,496.79998779296875,74.55999755859375,163.2899932861328,,12.484999656677246,95.36160278320312,36.505001068115234,102.80000305175781,289.8599853515625,129.88999938964844,49.437599182128906,358.2950134277344,284.5899963378906,72.88999938964844,99.88999938964844,19.15999984741211,474.8500061035156,200.77999877929688,38.904998779296875,34.60499954223633,37.525001525878906,147.4199981689453,109.7699966430664
2023-03-31 11:26:00-04:00,163.14999389648438,159.5800018310547,102.94999694824219,,212.9600067138672,28.475000381469727,75.16999816894531,496.7699890136719,74.54750061035156,163.25999450683594,,12.48740005493164,95.33499908447266,36.5,102.75,289.6300048828125,129.84500122070312,49.42499923706055,358.2950134277344,284.55218505859375,72.86000061035156,99.88999938964844,19.15719985961914,474.9849853515625,200.80999755859375,38.904998779296875,34.6150016784668,37.51499938964844,147.375,109.72250366210938
2023-03-31 11:27:00-04:00,163.1300048828125,159.63999938964844,102.94000244140625,,212.74000549316406,28.489999771118164,75.18000030517578,496.67498779296875,74.57499694824219,163.16000366210938,,12.484999656677246,95.30999755859375,36.5,102.66000366210938,289.5249938964844,129.88699340820312,49.41999816894531,358.489990234375,284.18011474609375,72.88500213623047,99.94059753417969,19.149999618530273,475.0249938964844,200.67999267578125,38.904998779296875,34.61000061035156,37.525001525878906,147.3800048828125,109.69000244140625
2023-03-31 11:28:00-04:00,163.14999389648438,159.6750030517578,102.95010375976562,,212.85000610351562,28.489999771118164,75.19999694824219,496.6549987792969,74.56500244140625,163.13890075683594,,12.479999542236328,95.3550033569336,36.507301330566406,102.5999984741211,289.4100036621094,129.88450622558594,49.45000076293945,358.6549987792969,284.19000244140625,72.9000015258789,99.95860290527344,19.157499313354492,474.82000732421875,200.64999389648438,38.897300720214844,34.58000183105469,37.51810073852539,147.35000610351562,109.66000366210938
2023-03-31 11:29:00-04:00,163.09620666503906,159.63999938964844,102.91000366210938,,212.83999633789062,28.481300354003906,75.23999786376953,496.5950012207031,74.54000091552734,163.1199951171875,,12.475000381469727,95.31999969482422,36.470001220703125,102.55000305175781,289.3399963378906,129.83999633789062,49.459999084472656,358.82000732421875,284.1300048828125,72.88999938964844,99.96499633789062,19.14389991760254,474.3999938964844,200.61000061035156,38.900001525878906,34.58000183105469,37.5,147.3699951171875,109.7300033569336
2023-03-31 11:30:00-04:00,163.06500244140625,159.6649932861328,102.94999694824219,,212.85499572753906,28.489999771118164,75.20999908447266,496.7699890136719,74.52999877929688,163.07000732421875,,12.475000381469727,95.37000274658203,36.4900016784668,102.58000183105469,289.44000244140625,129.91000366210938,49.44499969482422,358.79998779296875,284.1637878417969,72.9000015258789,99.9800033569336,19.149999618530273,474.67999267578125,200.57000732421875,38.915000915527344,34.564998626708984,37.5099983215332,147.35000610351562,109.7699966430664
2023-03-31 11:31:00-04:00,163.0200958251953,159.55999755859375,102.95999908447266,,212.7899932861328,28.475000381469727,75.18000030517578,496.723388671875,74.52999877929688,163.02999877929688,,12.475000381469727,95.32499694824219,36.470001220703125,102.57499694824219,289.6099853515625,129.87730407714844,49.43000030517578,358.614990234375,284.2300109863281,72.87999725341797,99.91999816894531,19.135000228881836,474.9949951171875,200.5800018310547,38.91510009765625,34.58000183105469,37.494998931884766,147.41000366210938,109.7300033569336
2023-03-31 11:32:00-04:00,162.94000244140625,159.52000427246094,103.00969696044922,,212.5500030517578,28.479999542236328,75.16999816894531,496.7099914550781,74.5199966430664,163.16000366210938,,12.475000381469727,95.36000061035156,36.474998474121094,102.58000183105469,289.54998779296875,129.85000610351562,49.435001373291016,358.6000061035156,284.3399963378906,72.83999633789062,99.9800033569336,19.124300003051758,474.9599914550781,200.57000732421875,38.880001068115234,34.560001373291016,37.48500061035156,147.39419555664062,109.82499694824219
2023-03-31 11:33:00-04:00,163.00999450683594,159.69500732421875,103.07499694824219,,212.61000061035156,28.475000381469727,75.20999908447266,497.0,74.54000091552734,163.1199951171875,,12.479900360107422,95.37999725341797,36.5,102.66000366210938,289.67999267578125,129.86000061035156,49.43000030517578,358.6300048828125,284.3900146484375,72.8499984741211,99.91000366210938,19.122699737548828,474.92999267578125,200.7050018310547,38.894901275634766,34.56990051269531,37.4900016784668,147.4550018310547,109.80000305175781
2023-03-31 11:34:00-04:00,163.0699005126953,159.52499389648438,103.13880157470703,,212.48500061035156,28.44499969482422,75.13999938964844,496.9750061035156,74.5,163.07000732421875,,12.479100227355957,95.37999725341797,36.4900016784668,102.65010070800781,289.6199951171875,129.81500244140625,49.415000915527344,358.3299865722656,284.5249938964844,72.83999633789062,99.86000061035156,19.125,474.739990234375,200.68499755859375,38.880001068115234,34.540000915527344,37.47990036010742,147.4600067138672,109.7699966430664
2023-03-31 11:35:00-04:00,163.07009887695312,159.57000732421875,103.1227035522461,,212.5500030517578,28.440000534057617,75.14230346679688,496.8699951171875,74.48999786376953,163.10000610351562,,12.479999542236328,95.37999725341797,36.5,102.58000183105469,289.6400146484375,129.75050354003906,49.39500045776367,,284.5299987792969,72.81999969482422,99.83999633789062,19.114999771118164,474.8299865722656,200.63499450683594,38.8849983215332,34.548301696777344,37.47999954223633,147.40499877929688,109.78990173339844
