Date,Date2,WY,WYNN,XEL,XLEFF,XOM,XYL,YUM,ZBH,ZION,ZTS,,,
24-03-2016,24-03-2016,23.26968765,85.19999695,34.09702682,0.060699999,60.62702942,36.65911484,50.46794891,95.49305725,21.45020676,40.64489365,,,
24-03-2017,24-03-2017,26.41767502,104.2221909,38.26260757,0.052000001,60.71713257,45.9353981,57.46209335,112.025444,35.39262009,51.94462204,,,
24-03-2020,24-03-2020,15.36440086,66.55999756,50.50337982,0.098499998,30.16503906,60.0189209,66.24608612,88.81150818,23.19556999,102.0035477,,,
24-03-2021,24-03-2021,31.11421967,125.1800003,62.94893646,0.269239992,51.91804504,99.1485672,103.8237991,150.9083252,50.64125824,153.6901855,,,
24-03-2022,24-03-2022,37.48588181,81.37000275,68.93040466,0.297939986,81.08759308,85.51303864,117.9878082,123.3567352,67.08514404,188.4915009,,,
24-04-2013,24-04-2013,21.71003914,108.1024475,23.01872444,0.086999997,58.92887878,24.32347107,41.16591644,66.97342682,20.60923195,28.58885002,,,
24-04-2014,24-04-2014,20.44887733,183.1467743,24.1871891,0.086999997,67.74603271,31.96245003,46.96324921,92.51256561,24.63563156,28.21421814,,,
24-04-2015,24-04-2015,23.76578522,115.9347229,27.7884407,0.090000004,60.61001205,32.27416229,54.42539978,108.6164017,23.46009254,45.57580185,,,
24-04-2017,24-04-2017,27.82108879,107.6211395,38.47627258,0.052000001,60.62741852,48.03525543,59.67534256,114.6757507,36.30101395,53.14925003,,,
24-04-2018,24-04-2018,29.93596649,179.4832153,40.28310394,0.189999998,60.85889816,71.30258179,78.31487274,102.6451721,48.23707199,82.04524231,,,
24-04-2019,24-04-2019,22.7709446,139.4808502,50.43756485,0.150000006,66.19690704,79.42488861,96.66159058,117.6935883,43.31729507,98.97505188,,,
24-04-2020,24-04-2020,17.84928703,76.61000061,60.33308411,0.177450001,37.22113419,66.33056641,81.68066406,111.0042572,27.1382637,123.9788513,,,
24-05-2013,24-05-2013,22.07884789,114.1870651,21.82312965,0.086999997,60.72988129,24.56250572,41.50172424,71.77198792,23.12951851,31.3027916,,,
24-05-2016,24-05-2016,23.87559319,85.42932892,33.54293823,0.060699999,65.27881622,41.07714081,52.53058243,111.4163284,23.69054222,45.34122086,,,
24-05-2017,24-05-2017,26.45754623,115.9536743,39.97190094,0.052000001,62.09026718,49.26884079,65.33231354,110.7964783,35.28057098,60.21454239,,,
24-05-2018,24-05-2018,30.33312416,183.6526184,39.54234314,0.189999998,62.98225021,68.21431732,77.07458496,104.8023605,50.87362671,82.43431854,,,
24-05-2019,24-05-2019,19.89971542,111.2352142,53.69629669,0.150000006,60.68269348,70.68595886,94.85918427,108.302681,40.84248352,100.2477341,,,
24-05-2021,24-05-2021,34.18791962,129.4600067,68.79460144,0.201700002,55.73163223,113.6516647,116.8550949,161.1307831,55.28035736,174.6852722,,,
24-05-2022,24-05-2022,36.97386169,58.18999863,75.22370911,0.192300007,92.74499512,81.16507721,112.4383392,118.8548355,52.73801041,162.40625,,,
24-06-2013,24-06-2013,18.78858566,102.7766724,20.87750244,0.086999997,58.70621109,22.72803688,40.83612442,67.63838959,23.39876175,28.42136574,,,
24-06-2014,24-06-2014,23.05701447,174.3431244,24.39322853,0.086999997,70.06098175,35.14668655,49.29338074,94.49945831,25.05121803,30.5551796,,,
24-06-2015,24-06-2015,23.92094994,87.91027069,25.7468338,0.090000004,59.50218964,33.87068939,57.18103027,104.0278549,27.39956284,47.28809738,,,
24-06-2016,24-06-2016,21.48141861,84.57704163,36.09624863,0.060699999,65.0749588,40.78148651,52.54338074,107.8795471,21.73137474,44.5933609,,,
24-06-2019,24-06-2019,22.66875267,118.8521957,56.15378952,0.150000006,63.01663971,78.75205231,103.9421692,111.0452423,39.74349594,111.0850754,,,
24-06-2020,24-06-2020,19.79713631,75.20999908,59.89724731,0.112829998,38.61092758,60.69638824,82.74882507,112.6914749,30.95416451,132.2401733,,,
24-06-2021,24-06-2021,31.64319801,124.1500015,64.02332306,0.238619998,60.32217026,114.9274673,113.9051208,157.7998962,52.09017563,183.5779877,,,
24-06-2022,24-06-2022,33.96118546,58.29000092,68.11437988,0.192300007,85.37648773,79.1371994,113.342247,108.6270065,52.53115463,173.9205933,,,
24-07-2013,24-07-2013,20.07547379,108.5812607,22.11435699,0.086999997,63.02556229,25.21515846,43.04246521,75.72122955,25.29186058,27.97231674,,,
24-07-2014,24-07-2014,22.97099495,177.2741852,24.61033249,0.086999997,71.11807251,33.33693695,45.36303329,90.75366211,24.9496994,31.0460186,,,
24-07-2015,24-07-2015,22.08144951,91.68769073,26.44703674,0.068999998,56.17152405,31.48838043,54.424263,97.74144745,26.72691917,47.0788269,,,
24-07-2017,24-07-2017,27.46995544,129.5408325,40.39120102,0.079599999,60.26432419,54.05432129,68.0052948,120.0373611,38.41853714,61.27544022,,,
24-07-2018,24-07-2018,28.82781219,155.1160431,40.52196503,0.140000001,65.13213348,64.69983673,72.25453186,107.7290802,45.94102097,81.33773804,,,
24-07-2019,24-07-2019,22.4142437,137.22258,55.41141891,0.150099993,61.71455002,78.98223114,105.8207397,119.2484665,39.19400787,113.1769333,,,
24-07-2020,24-07-2020,23.76567078,73.41000366,63.84775543,0.112829998,37.68252563,72.16503906,89.03911591,128.105072,31.33619881,142.207016,,,
24-08-2015,24-08-2015,20.8946743,68.80078888,27.44504929,0.068999998,48.73936844,28.10585403,48.44896698,91.24432373,22.97483826,41.48033524,,,
24-08-2016,24-08-2016,24.12301826,83.63871765,35.17925644,0.082000002,64.62405396,46.80539322,57.71221924,118.1507187,25.2304306,48.64532852,,,
24-08-2017,24-08-2017,25.25657654,125.8815689,42.50119781,0.079599999,58.1515274,56.28316879,69.52790833,105.1806488,38.57344437,59.43590546,,,
24-08-2018,24-08-2018,29.10315704,139.0928345,42.66640091,0.140000001,63.11661911,71.53926849,78.02685547,117.8712997,47.23425674,87.27976227,,,
24-08-2020,24-08-2020,26.58733177,86.79000092,66.22746277,0.350100011,37.35534668,79.11426544,92.30851746,130.6841431,31.0850811,154.5720215,,,
24-08-2021,24-08-2021,32.22558975,99.44000244,65.98479462,0.181999996,52.54154205,131.6770782,130.0187073,142.9860229,53.98886108,203.2542267,,,
24-08-2022,24-08-2022,35.62313461,62.81999969,74.91986084,0.178000003,97.7927475,95.55908966,113.5898972,109.4551544,55.82496262,162.2851715,,,
24-09-2013,24-09-2013,19.88074303,130.2107086,21.18338013,0.086999997,58.36372375,24.24306297,43.40995407,75.53199768,23.26289368,29.51420021,,,
24-09-2014,24-09-2014,23.25373077,161.813446,24.08105659,0.086999997,65.80367279,33.60312271,44.49682617,94.42042542,24.82382011,34.60309219,,,
24-09-2015,24-09-2015,20.44146156,53.82260132,27.95628357,0.085000001,51.58345413,29.69785309,49.1582222,87.62458801,23.56350136,41.53752518,,,
24-09-2018,24-09-2018,27.72439957,126.7756577,42.18660355,0.140000001,68.64981842,76.04894257,82.81196594,123.3606491,45.8902626,87.32846832,,,
24-09-2019,24-09-2019,24.49104881,107.5517502,60.3528595,0.150099993,58.98305511,73.96469116,105.8080139,132.7341614,39.75597,122.598526,,,
24-09-2020,24-09-2020,24.55755615,71.06999969,63.48228455,0.128099993,30.36559677,80.1492691,87.77428436,126.204155,26.55027008,155.7749634,,,
24-09-2021,24-09-2021,34.54117966,82.87999725,61.60316467,0.166419998,54.65800858,133.5879822,122.6664124,145.3796997,58.29442596,202.9963989,,,
24-10-2013,24-10-2013,21.24820709,144.1642914,21.740448,0.086999997,59.07187271,25.52795029,39.96563721,77.365448,23.98749733,30.69551086,,,
24-10-2014,24-10-2014,24.49701309,160.7430725,25.75639153,0.086999997,64.89028931,31.76924133,43.19136047,95.93291473,23.3242321,34.60309219,,,
24-10-2016,24-10-2016,24.34209442,89.15569305,33.78935623,0.082000002,63.80910492,45.07697678,56.78303909,118.55439,27.944767,49.02965546,,,
24-10-2017,24-10-2017,28.32983589,136.0290985,42.91016006,0.079599999,63.59109497,60.89198685,68.6891098,113.2062836,40.28568268,62.91165161,,,
24-10-2018,24-10-2018,23.99972153,94.78144836,45.07436752,0.140000001,61.53118134,62.62687302,80.73470306,114.0399246,40.33745575,86.47126007,,,
24-10-2019,24-10-2019,25.90450859,115.1736069,59.53192902,0.150099993,57.28336334,78.89182281,102.7065506,128.0591736,43.15298843,120.6941833,,,
24-10-2022,24-10-2022,29.89458275,56.52999878,61.58000183,0.165000007,105.7486954,95.74429321,108.2737656,109.0299988,49.3775177,149.0532837,,,
24-11-2014,24-11-2014,25.39223862,159.0522308,26.13216782,0.086999997,66.2095871,34.64555359,47.21505356,100.2972412,24.8836956,42.2526207,,,
24-11-2015,24-11-2015,24.3926506,57.01461029,29.03713989,0.085000001,58.57929611,34.36048126,45.73052597,93.61589813,25.60340881,44.8042984,,,
24-11-2017,24-11-2017,29.38601303,150.1385498,43.99463272,0.232700005,62.60336304,63.75073624,72.4627533,105.6037674,40.42807007,69.1268158,,,
24-11-2020,24-11-2020,26.61464119,102.7600021,64.49503326,0.132100001,38.03913116,95.35769653,103.4347,144.5697327,39.72445679,159.0107574,,,
24-11-2021,24-11-2021,36.71692657,91.19999695,63.77270508,0.187529996,61.05783081,123.4342346,124.4871826,125.4300919,65.6812973,221.5445557,,,
24-12-2013,24-12-2013,22.09248352,161.7120209,21.2746315,0.086999997,66.73821259,30.54634285,44.87051773,84.26538086,25.17748833,30.41034317,,,
24-12-2014,24-12-2014,26.69720078,133.1760101,28.6040535,0.097999997,64.86768341,34.97032928,44.98997116,104.1710358,24.19648552,41.55125046,,,
24-12-2015,24-12-2015,23.29319954,62.64815521,29.31015015,0.060699999,56.75495529,33.98460007,46.75406265,94.52522278,23.74833488,45.94995499,,,
24-12-2018,24-12-2018,18.00787926,88.3529892,43.58563995,0.193100005,52.45773697,58.49343491,81.0328064,91.56153107,34.25862885,77.33259583,,,
24-12-2019,24-12-2019,26.84401894,138.2796478,58.35732269,0.085000001,58.75456238,75.89251709,94.98727417,143.2299347,47.12019348,130.4812927,,,
24-12-2020,24-12-2020,30.99309349,114.3899994,61.5777359,0.238289997,37.6947937,98.0271759,103.7724228,143.0490417,41.12895584,158.6750793,,,
25-01-2016,25-01-2016,18.58451462,55.24846649,29.95801544,0.060699999,52.92741013,30.93176651,42.86118698,91.185112,17.43083191,41.33377457,,,
25-01-2017,25-01-2017,25.43214226,89.3342514,34.5556488,0.052000001,63.21120453,46.62884521,59.28773117,107.6432114,37.37503815,52.08932114,,,
25-01-2018,25-01-2018,30.93326378,188.921051,40.21100998,0.232500002,67.94719696,68.97776794,78.393013,116.7363892,46.2458725,76.97164154,,,
25-01-2019,25-01-2019,21.93376923,113.8189163,45.6756897,0.193100005,57.43045425,66.574646,86.33132172,101.3865738,43.3059082,82.77285767,,,
25-01-2021,25-01-2021,30.67263031,108.0599976,63.35942078,0.217999995,42.49725723,98.76053619,101.572319,152.6910858,44.80151749,159.5340424,,,
25-01-2022,25-01-2022,36.40094376,86.45999908,66.49325562,0.238999993,72.07093811,102.5360947,119.7482758,116.6768646,64.69837189,194.1391754,,,
25-02-2013,25-02-2013,19.77700806,94.99863434,20.50063133,0.058499999,57.7889061,23.73493195,38.6206131,65.48135376,19.86148643,29.94265938,,,
25-02-2014,25-02-2014,21.13193893,202.0689392,22.81053734,0.086999997,65.23969269,34.60513687,44.59931564,86.05750275,25.56495857,28.37107849,,,
25-02-2015,25-02-2015,25.68438721,127.48452,28.12244987,0.097999997,62.44287109,32.64554596,49.08064651,110.0227509,22.48294258,43.41458511,,,
25-02-2016,25-02-2016,19.22902107,73.49604034,32.96776962,0.060699999,59.20482635,34.57852554,45.13176346,89.18760681,18.20094872,41.0467453,,,
25-02-2019,25-02-2019,22.07031822,124.7986603,49.44435883,0.202900007,63.55745697,71.9575882,87.45751953,116.9518127,45.63529587,92.25325775,,,
25-02-2020,25-02-2020,25.24327278,113.8899994,63.90895844,0.085000001,46.13275909,81.38370514,93.14962769,142.3741302,39.04004288,132.5377655,,,
25-02-2021,25-02-2021,31.51498795,128.6600037,57.01395416,0.275000006,51.38356781,98.060112,101.5161514,157.6654358,52.13154984,154.7284546,,,
25-02-2022,25-02-2022,38.42261124,87.76999664,65.85653687,0.0251,75.69989777,90.0590744,121.9503098,122.2237244,69.44261169,193.6022644,,,
25-03-2013,25-03-2013,21.32297897,99.99684906,21.13677788,0.096000001,58.65871429,24.35861397,42.18257141,65.34693909,21.13013077,30.30679131,,,
25-03-2014,25-03-2014,20.81175232,188.6205902,23.05077553,0.086999997,64.29131317,32.69454575,44.90362167,84.15678406,25.85220528,27.55187988,,,
25-03-2015,25-03-2015,24.46412659,115.1594009,27.42982674,0.097999997,59.13955307,31.46798515,49.19875336,105.4610596,22.49993324,43.9368515,,,
25-03-2019,25-03-2019,22.04449081,112.4829941,51.94859314,0.149800003,64.70715332,73.48737335,92.57402039,119.4909744,39.15560913,95.71312714,,,
25-03-2020,25-03-2020,16.12897682,75.05999756,51.904953,0.098499998,31.73967552,61.8194809,69.29875946,92.07299805,23.81276703,106.3782043,,,
25-03-2021,25-03-2021,32.01608658,128.1000061,63.35207748,0.269239992,51.77059937,99.95267487,104.1146698,151.3204803,52.29395676,151.1687469,,,
25-03-2022,25-03-2022,38.00775146,80.26999664,69.73925781,0.280000001,82.85755157,85.85968018,117.9089584,124.4794998,69.53065491,188.3522949,,,
25-04-2013,25-04-2013,21.68930244,110.9057465,23.11466026,0.086999997,58.03271103,24.47280312,40.29643631,67.83611298,20.60923195,29.45715141,,,
25-04-2014,25-04-2014,21.00385857,173.1442566,24.53272247,0.086999997,68.01699829,31.61424446,47.50145721,91.2151947,24.50045776,28.46907997,,,
25-04-2016,25-04-2016,24.45848083,82.89382172,32.37687683,0.060699999,63.04545975,38.85940552,52.03808975,105.7883072,23.39632607,45.3699913,,,
25-04-2017,25-04-2017,27.11140633,110.0888824,38.46772385,0.052000001,61.09085846,48.35255814,59.91144943,115.8106918,35.02926636,53.2748909,,,
25-04-2018,25-04-2018,29.93596649,172.7667542,40.36246872,0.189999998,61.75218201,71.34037781,78.38840485,103.7237701,48.38592529,82.25924683,,,
25-04-2019,25-04-2019,22.71040726,141.9922791,50.96551514,0.150000006,66.56935883,78.57392883,96.76450348,117.9489212,43.28149414,99.68969727,,,
25-04-2022,25-04-2022,40.98141098,72.20999908,72.69849396,0.239999995,79.9983902,83.2449646,119.535347,127.2370834,59.75840378,179.5881348,,,
25-05-2016,25-05-2016,24.12101746,88.57266235,33.38580704,0.060699999,65.70830536,41.31735611,52.83119202,112.4957962,24.20612144,45.06317139,,,
25-05-2017,25-05-2017,26.44956398,116.3651123,40.39067078,0.052000001,61.68283844,48.81932449,65.49577332,110.9825439,35.43658829,60.4851799,,,
25-05-2018,25-05-2018,30.57307625,184.1837158,39.8509903,0.189999998,61.7582283,67.63644409,76.206604,104.1833496,50.16143417,81.38382721,,,
25-05-2021,25-05-2021,34.28914642,129.0299988,68.38184357,0.201700002,54.46945953,114.5047836,116.932663,161.03479,53.82939911,174.9031525,,,
25-05-2022,25-05-2022,37.89944077,59.72000122,74.67131805,0.192300007,94.61167908,80.54875946,113.9365997,118.6159058,54.13673401,162.3863068,,,
25-06-2013,25-06-2013,19.1433506,104.002182,21.14573288,0.086999997,59.12421417,22.86915207,40.98003769,67.36881256,23.96248245,29.459795,,,
25-06-2014,25-06-2014,23.16451645,176.0378265,24.50953102,0.086999997,69.65862274,35.27210236,50.13736343,95.79959106,25.07660103,30.5551796,,,
25-06-2015,25-06-2015,23.63167191,87.71334839,25.69048691,0.090000004,58.97518921,33.6070137,57.09980392,103.7987442,27.42510414,52.68185425,,,
25-06-2018,25-06-2018,29.50366402,157.9421997,40.17494202,0.185000002,62.56638336,62.77685165,72.56846619,103.8550644,48.033638,82.38568878,,,
25-06-2019,25-06-2019,22.43179512,115.8716431,55.89716721,0.150000006,62.45976257,78.23405457,103.6133957,110.3643341,39.62638855,111.4668579,,,
25-06-2020,25-06-2020,20.01559067,73.55999756,59.16357803,0.112829998,39.19225311,60.41453552,82.21347809,109.9080429,31.9139061,133.2346802,,,
25-06-2021,25-06-2021,31.69866753,124.0599976,64.83495331,0.237599999,60.45306396,114.8586578,114.1582718,159.4341431,53.31052017,185.4100037,,,
25-07-2013,25-07-2013,20.27024651,107.778038,22.20376778,0.086999997,63.01231003,25.42681885,43.43404007,74.69406891,24.9889679,28.55233955,,,
25-07-2014,25-07-2014,22.87781906,176.7900238,24.44750786,0.086999997,70.36788177,33.00544739,45.48589325,91.65377045,25.43193626,30.97994423,,,
25-07-2016,25-07-2016,25.16881371,89.26916504,36.87985992,0.082000002,67.12062073,43.28527832,58.0916214,114.0366898,22.59925652,48.03042603,,,
25-07-2017,25-07-2017,27.46190453,129.9616241,40.21895599,0.079599999,60.56612778,53.57670593,68.19678497,120.0187225,38.70460129,59.32941437,,,
25-07-2018,25-07-2018,28.97800255,157.2404022,40.65542984,0.140000001,65.58722687,65.43872833,72.6423645,110.1072006,45.29916382,83.42230225,,,
25-07-2019,25-07-2019,22.0017643,134.3101959,55.16397095,0.150099993,61.36240005,78.33956909,106.0367584,117.4288788,39.86059952,112.40242,,,
25-07-2022,25-07-2022,35.07904434,62.22999954,69.00852966,0.179370001,88.40248871,83.79934692,115.9474792,107.6591721,53.2797699,174.8085632,,,
25-08-2014,25-08-2014,24.69830322,174.440033,24.47851563,0.086999997,67.81581116,33.88344574,44.70568085,91.33554077,24.69673538,33.01388168,,,
25-08-2015,25-08-2015,19.95266914,68.10813904,26.62410927,0.068999998,48.73226929,27.69667816,47.76481247,89.83308411,22.6250515,40.55603409,,,
25-08-2016,25-08-2016,24.43288803,83.3624115,35.24595642,0.082000002,64.21289825,46.73148346,57.83439636,118.4835281,25.35106277,48.49159622,,,
25-08-2017,25-08-2017,25.51413345,126.3978653,42.51841736,0.079599999,58.44865036,56.63903809,69.135849,105.4975357,38.85157013,59.37782288,,,
25-08-2020,25-08-2020,26.53272057,86.20999908,64.8730011,0.350100011,36.16973877,78.66719818,92.68318176,131.4387665,31.10390091,156.3665924,,,
25-08-2021,25-08-2021,32.59535599,100.8399963,66.00410461,0.181999996,52.63644791,133.0757904,130.8950043,144.5722046,54.89834976,202.6989594,,,
25-08-2022,25-08-2022,36.22658157,64.94999695,75.58550262,0.178000003,98.29866791,96.97065735,115.7196426,111.690155,56.84663773,165.1790161,,,
25-09-2013,25-09-2013,20.00696754,131.4534454,20.97261047,0.086999997,58.21673584,24.3936882,43.13283157,73.78889465,23.26289368,29.12042999,,,
25-09-2014,25-09-2014,23.1019249,158.3413696,23.8461895,0.086999997,64.72549438,32.82102585,43.95005417,92.2519455,24.50187111,34.3382225,,,
25-09-2015,25-09-2015,20.40394974,52.38324738,28.37074089,0.085000001,51.9380722,29.65218735,49.33395004,86.5432663,24.04978561,40.50838089,,,
25-09-2017,25-09-2017,27.46864891,132.4807587,41.38323593,0.079599999,61.6940918,60.54446793,67.42181396,106.8179398,39.50344086,61.64334106,,,
25-09-2018,25-09-2018,27.5558567,127.6908646,41.80095673,0.140000001,68.57054138,76.12496185,83.34981537,122.6744995,45.81068802,87.92266083,,,
25-09-2019,25-09-2019,24.74885178,109.1646271,60.00235367,0.150099993,59.15714645,75.6006546,105.1198502,130.1753998,40.3009491,122.3338089,,,
25-09-2020,25-09-2020,24.83061981,72.36000061,64.83579254,0.128099993,30.64872551,80.98780823,87.78386688,128.9933777,26.76666451,158.595047,,,
25-10-2013,25-10-2013,22.01257896,140.2692871,21.90605736,0.086999997,58.77125168,25.79488182,40.3107872,78.49437714,24.02119255,30.44238853,,,
25-10-2016,25-10-2016,24.36556244,88.02283478,34.02471161,0.082000002,63.66959763,44.51165009,55.44430161,116.3313065,27.64317703,48.03042603,,,
25-10-2017,25-10-2017,28.17546463,134.7148895,42.84075928,0.079599999,63.36252975,60.61020279,68.0782547,113.4397812,39.97279358,62.33073044,,,
25-10-2018,25-10-2018,24.39578438,98.40415192,44.33000946,0.140000001,62.07814789,63.5007782,80.60486603,115.0287323,41.69029617,88.12723541,,,
25-10-2019,25-10-2019,25.83339119,118.8517685,58.70176315,0.150099993,57.41601181,80.16210938,102.8479614,127.2807007,43.55263901,122.0783157,,,
25-10-2021,25-10-2021,35.53950119,90.41999817,62.90683365,0.165000007,61.07384491,127.1164322,123.0768661,145.418808,63.97390366,209.7289429,,,
25-10-2022,25-10-2022,30.73990631,57.43999863,62.40000153,0.165000007,105.0344467,97.95838165,110.7324982,110.7300034,51.09352875,151.9770813,,,
25-11-2013,25-11-2013,20.8706131,139.8541718,21.23607445,0.086999997,63.96024704,30.72428513,47.23817062,81.05033875,24.84842873,29.39572334,,,
25-11-2014,25-11-2014,25.68384552,157.1017761,26.09302711,0.086999997,65.55939484,34.63651276,47.15324783,101.2083359,24.62068939,41.61758041,,,
25-11-2015,25-11-2015,24.47605324,56.38061905,28.85023117,0.085000001,58.12857437,34.52549744,45.86320877,93.03723145,25.59486008,44.84251022,,,
25-11-2016,25-11-2016,25.28203392,94.08725739,33.21780014,0.046,64.52965546,49.2043457,56.98090363,94.81383514,33.76534271,48.30898666,,,
25-11-2019,25-11-2019,26.14452934,122.938385,56.08213425,0.085000001,57.82315826,73.91412354,92.79083252,137.733139,45.87658691,118.3971329,,,
25-11-2020,25-11-2020,26.51451302,100.4000015,64.46665955,0.132100001,36.97896194,94.54611206,102.8750076,143.2300568,38.86088562,158.1518097,,,
25-11-2022,25-11-2022,32.13220215,74.93000031,69.62999725,0.175400004,113.2099991,113.5,126.5299988,119.2099991,51.75,150.1000061,,,
26-01-2015,26-01-2015,26.33268929,137.5269623,29.73306274,0.097999997,63.47044754,31.74938011,46.14674377,106.8732605,21.31191063,41.8667717,,,
26-01-2016,26-01-2016,18.76649284,57.43124008,30.15484428,0.060699999,54.87337494,31.67435265,44.43851089,93.6520462,18.16601944,41.97483063,,,
26-01-2017,26-01-2017,25.12402344,88.48184967,34.67431641,0.052000001,63.40378189,46.57305908,59.01659393,107.0954285,37.53911209,51.93497849,,,
26-01-2018,26-01-2018,31.03165817,169.7935181,39.9487648,0.253500015,68.43159485,70.07967377,78.88721466,118.1307831,47.11811447,77.78746796,,,
26-01-2021,26-01-2021,30.34301949,105.9100037,62.70201492,0.217999995,41.56394958,97.02980042,102.6144714,151.6463623,43.70070267,157.9223022,,,
26-01-2022,26-01-2022,36.03191757,86.12999725,66.23856354,0.193200007,71.3399353,101.2231827,117.8742905,116.2331161,65.39907074,188.759964,,,
26-02-2013,26-02-2013,20.16870499,94.94930267,20.73459435,0.058499999,58.32263947,23.71736336,38.70413589,65.89360046,19.96230698,29.91465569,,,
26-02-2014,26-02-2014,21.23866081,203.564209,22.74210358,0.086999997,64.88742828,35.0426178,44.6662674,86.16610718,25.79307556,28.62532806,,,
26-02-2015,26-02-2015,25.79465866,127.2350006,27.9645443,0.097999997,61.78082657,32.40097427,49.34793091,110.7621994,22.45744514,44.26920319,,,
26-02-2016,26-02-2016,19.40341568,74.89977264,32.20507813,0.060699999,59.01714325,34.72581482,45.42434311,89.7767334,18.66390419,40.53007507,,,
26-02-2018,26-02-2018,29.23617363,159.6455841,38.93475723,0.253199995,61.23950958,72.02986908,74.07640076,112.1882172,49.28779602,80.90520477,,,
26-02-2019,26-02-2019,21.81427956,126.0060577,49.22745132,0.202900007,63.68701935,72.0627594,87.32657623,116.4420929,45.1251564,91.37364197,,,
26-02-2020,26-02-2020,24.64074326,110.75,63.45405197,0.085000001,45.11987686,81.24817657,92.72167969,139.3599091,38.52417755,133.8452148,,,
26-02-2021,26-02-2021,31.01140976,131.7299957,55.82299042,0.275000006,50.10266113,97.62863922,100.3817596,156.2852936,50.79410934,153.5023499,,,
26-03-2013,26-03-2013,21.4197464,102.3808441,21.38770485,0.096000001,59.3901329,24.32347107,42.42720032,66.68587494,21.13013077,30.35346985,,,
26-03-2014,26-03-2014,20.55560875,184.6419373,22.91256332,0.086999997,64.14906311,31.99814987,45.14097977,84.00256348,25.51427269,27.50479317,,,
26-03-2015,26-03-2015,24.3024044,113.0561905,27.334198,0.093599997,58.76321411,31.40458107,48.82579041,105.7720108,22.71235847,43.78491974,,,
26-03-2018,26-03-2018,28.57072258,167.202774,38.92505264,0.266290009,57.4800148,73.56000519,77.25756073,102.7175446,46.61720276,81.32284546,,,
26-03-2019,26-03-2019,22.02719307,113.3619919,52.21257782,0.149800003,65.54920197,74.67297363,92.36823273,119.8024597,40.25644302,96.58296967,,,
26-03-2020,26-03-2020,16.63870049,71.51000214,54.11009979,0.098499998,33.04194641,65.83687592,72.03761292,96.13380432,25.21297646,115.9140091,,,
26-03-2021,26-03-2021,32.61425781,127.4300003,63.64964676,0.269239992,53.18051147,102.7277756,104.7739944,154.852951,53.35435867,154.4021301,,,
26-04-2013,26-04-2013,21.1017971,111.3907623,23.04086113,0.086999997,57.98659134,24.34103775,40.09256363,67.36881256,20.36557961,30.47484779,,,
26-04-2016,26-04-2016,24.7269268,81.7270813,32.4099617,0.060699999,63.26201248,39.45780182,52.47301865,106.2957611,23.53349686,45.64803314,,,
26-04-2017,26-04-2017,27.31872749,116.579483,38.32242966,0.052000001,60.84417725,48.01659393,59.82062149,116.58284,35.62621307,53.70983505,,,
26-04-2018,26-04-2018,30.32484818,174.0609131,40.98858643,0.189999998,62.8085556,70.58473969,79.76752472,107.953743,48.2195549,82.41486359,,,
26-04-2019,26-04-2019,23.67036819,144.2139282,50.90179443,0.150000006,65.16866302,79.46311188,97.36313629,117.1356125,43.63053513,101.1777573,,,
26-04-2021,26-04-2021,35.74316406,125,67.76753235,0.207599998,51.30984116,108.2975922,112.1622772,168.6756897,52.16976166,168.1494141,,,
26-04-2022,26-04-2022,40.24292374,68.22000122,72.38284302,0.239999995,80.027565,80.03599548,115.0208664,123.5934906,54.61305618,176.271286,,,
26-05-2015,26-05-2015,24.22889328,93.20046997,27.0871582,0.090000004,59.97299194,33.04325104,57.19976807,103.633812,24.65789986,45.61385727,,,
26-05-2016,26-05-2016,23.96762848,86.71233368,33.8158493,0.060699999,65.37345123,41.33581924,52.73526001,113.0124512,23.92255211,45.37957382,,,
26-05-2017,26-05-2017,26.32198334,117.5714111,40.42487335,0.052000001,61.53192902,48.14505386,65.45946503,110.9174118,35.0638504,60.51416779,,,
26-05-2020,26-05-2020,19.20550156,84.88999939,57.05340195,0.167099997,39.8343277,63.16505432,83.73482513,120.8130493,30.68394279,128.4492188,,,
26-05-2021,26-05-2021,34.90572357,132.4499969,68.15148926,0.201700002,55.10522079,114.8684845,116.8260117,157.5982971,54.50202942,173.6157837,,,
26-05-2022,26-05-2022,38.34253311,64.43000031,73.94137573,0.192300007,94.94572449,83.43154144,116.650795,120.1091843,55.54531479,165.2449799,,,
26-06-2013,26-06-2013,19.28942871,105.3518829,21.35435677,0.086999997,59.58202744,23.00144005,41.50772858,67.52198792,24.45889473,28.97333145,,,
26-06-2014,26-06-2014,23.43687248,179.8766937,24.60257912,0.086999997,69.58360291,35.0571022,49.97834396,95.57229614,25.18658638,30.4324646,,,
26-06-2015,26-06-2015,23.78743744,86.37961578,25.94804382,0.090000004,58.92602539,33.58880997,57.95586777,104.0644989,27.66351318,46.25121307,,,
26-06-2017,26-06-2017,27.06751823,128.2503815,40.80459595,0.077600002,61.29802322,51.20737839,67.86571503,120.289032,36.7021904,60.72358704,,,
26-06-2018,26-06-2018,30.16282654,158.5681305,40.33509827,0.185000002,63.27255249,63.07053375,73.87969971,105.571434,47.50608063,81.71453857,,,
26-06-2019,26-06-2019,22.33525848,118.1119232,54.48576355,0.150099993,62.7300148,78.00383759,103.4349518,108.349968,39.97769928,110.6738815,,,
26-06-2020,26-06-2020,19.56048584,69.05000305,58.60862732,0.112829998,37.84738541,61.38645554,81.05675507,110.2614746,30.08759689,130.6253204,,,
